Company Name,Ticker,Industry,Year,Revenue,Cost of Sales / COGS,Gross Profit,Operating Profit / EBIT,EBITDA,Interest Expense,Net Income,Cash & Cash Equivalents,Accounts Receivable,Inventory,Current Assets,Total Assets,Current Liabilities,Total Liabilities,Short-Term Debt,Long-Term Debt,Total Debt,Total Equity,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Capital Expenditure,Distress Status,Distress Event,Distress Event Year,Current Ratio,Quick Ratio,Cash Ratio,Net Profit Margin,EBIT Margin,ROA,ROE,ROE_negative_equity_flag,Debt-to-Equity,Debt-to-Equity_negative_equity_flag,Debt Ratio,Liabilities-to-Assets,Interest Coverage,Asset Turnover,Inventory Turnover,Receivables Turnover,Operating Cash Flow Ratio,CFO to Debt,Free Cash Flow,CFO to Net Income,Revenue Growth,Net Income Growth,EBIT Growth,Total Debt Growth,Asset Growth,ROA Change,ROE Change,Current Ratio Change,Debt-to-Equity Change,Interest Coverage Change,Operating Cash Flow Change,Free Cash Flow Change,Flag: ROA Declining,Flag: Revenue Declining,Flag: Debt Increasing,Flag: Interest Coverage Declining,Flag: Operating Cash Flow Negative,Flag: Free Cash Flow Negative,Flag: Current Ratio Declining,Flag: Debt-to-Equity Increasing,Deterioration Score (0-8),Target: Distress Next Year
"Beyond Meat, Inc.",BYND,Packaged Foods,2024,326452000.0,284753000.0,41699000.0,-156124000.0,-133013000.0,4097000.0,-160278000.0,131913000.0,26862000.0,113444000.0,286456000.0,678146000.0,61453000.0,1279354000.0,4976000.0,1141476000.0,1146452000.0,-601208000.0,-98813000.0,-6232000.0,45777000.0,-11015000.0,1.0,Balance Sheet Restructuring / Going Concern Evaluation,2024.0,4.661383496330529,2.8153548240118464,2.1465672953313915,-0.490969575925404,-0.4782448874566551,-0.2363473352345955,0.2665932589054038,True,-1.906914079652965,True,1.6905681077526078,1.886546554871665,-38.10690749328777,0.4813889634385516,2.336147345967676,11.143227744401964,-1.607944282622492,-0.0861902635260787,-87798000.0,0.6165100637642097,-0.04928707888728391,0.5260066717138261,0.5209303752800024,0.004585447666048322,-0.12435147524049325,0.20027736616639868,-0.3920843368933215,-0.35306091822685826,0.3160896915209297,44.29258681771096,0.08357987479712498,0.09729490751688755,False,True,True,False,True,True,True,True,6,0.0
"Beyond Meat, Inc.",BYND,Packaged Foods,2025,275496000.0,267850000.0,7646000.0,-233346000.0,265903000.0,14028000.0,178012000.0,203890000.0,26060000.0,84032000.0,341484000.0,614747000.0,74917000.0,615744000.0,6517000.0,420806000.0,427323000.0,-997000.0,-144931000.0,-10250000.0,223410000.0,-12308000.0,0.0,,,4.558164368567882,3.4364963893375333,2.7215451766621728,0.6461509423004327,-0.8470032232772889,0.289569530229509,-178.54764292878636,True,-428.60882647943833,True,0.695120106320161,1.001621805393113,-16.634302822925576,0.4481453345847966,2.7127347120662764,10.411397906352745,-1.9345542400256284,-0.339160307308523,-132623000.0,-0.8141642136485181,-0.15609032874664575,2.1106452538713985,-0.4946196612948682,-0.6272648135290444,-0.09348871776874007,0.5259168654641044,-178.81423618769176,-0.10321912776264774,-426.7019123997854,21.472604670362195,-0.466719965996377,-0.5105469372878654,False,True,False,False,True,True,True,False,4,
Carnival Corporation Ltd.,CCL,Travel Services,2023,21593000000.0,14317000000.0,7276000000.0,1956000000.0,4374000000.0,2066000000.0,-74000000.0,2415000000.0,556000000.0,528000000.0,5266000000.0,49120000000.0,11481000000.0,42237000000.0,2089000000.0,28483000000.0,30572000000.0,6883000000.0,4281000000.0,-2810000000.0,-5089000000.0,-3284000000.0,1.0,Post-Pandemic Distressed Debt Refinancing,2023.0,0.4586708474871527,0.4126818221409284,0.2103475307029004,-0.0034270365396193,0.0905849117769647,-0.0015065146579804,-0.0107511259625163,False,4.44166787737905,False,0.6223941368078176,0.8598737785016287,0.94675701839303,0.4395969055374593,27.115530303030305,38.8363309352518,0.3728769270969427,0.1400300928954599,7565000000.0,-57.85135135135136,,,,,,,,,,,,,False,False,False,False,False,False,False,False,0,0.0
Carnival Corporation Ltd.,CCL,Travel Services,2024,25021000000.0,15638000000.0,9383000000.0,3574000000.0,6227000000.0,1755000000.0,1916000000.0,1210000000.0,590000000.0,507000000.0,3378000000.0,49057000000.0,11617000000.0,39805000000.0,1538000000.0,25936000000.0,27474000000.0,9252000000.0,5923000000.0,-4535000000.0,-2584000000.0,-4626000000.0,0.0,,,0.2907807523457003,0.2471378152707239,0.1041576999225273,0.0765756764317972,0.1428400143879141,0.0390566076197076,0.2070903588413316,False,2.969520103761349,False,0.5600423996575412,0.8114030617445013,2.0364672364672365,0.5100393419899301,30.218357487922702,43.66666666666666,0.5098562451579581,0.2155856446094489,10549000000.0,3.0913361169102296,0.15875515213263558,26.89189189189189,0.8271983640081799,-0.10133455449430852,-0.00128257328990228,0.040563122277688,0.21784148480384788,-0.16789009514145242,-1.472147773617701,1.0897102180742064,0.3835552441018454,0.3944481163251818,False,False,False,False,False,False,True,False,1,0.0
Carnival Corporation Ltd.,CCL,Travel Services,2025,26621000000.0,15947000000.0,10674000000.0,4482000000.0,6911000000.0,1349000000.0,2760000000.0,1928000000.0,678000000.0,505000000.0,4219000000.0,51687000000.0,13092000000.0,39403000000.0,2603000000.0,24037000000.0,26640000000.0,12284000000.0,6218000000.0,-3321000000.0,-2189000000.0,-3611000000.0,0.0,,,0.3222578673999389,0.2836846929422548,0.1472655056523067,0.1036775478006085,0.1683633221892491,0.0533983400081258,0.2246825138391403,False,2.1686746987951806,False,0.515410064426258,0.7623386925145588,3.322461082283173,0.5150424671580862,31.515810276679844,41.98895899053628,0.474946532233425,0.2334084084084084,9829000000.0,2.252898550724637,0.06394628512049878,0.4405010438413361,0.2540570789031897,-0.030355972919851495,0.053611105448763685,0.014341732388418203,0.017592154997808723,0.031477115054238614,-0.8008454049661684,1.2859938458159363,0.04980584163430694,-0.06825291496824344,False,False,False,False,False,False,False,False,0,
"ChargePoint Holdings, Inc.",CHPT,Specialty Retail,2023,468094000.0,382161000.0,85933000.0,-341782000.0,-312791000.0,9434000.0,-345108000.0,264162000.0,164892000.0,68730000.0,704170000.0,1079957000.0,284336000.0,724965000.0,0.0,294936000.0,294936000.0,354992000.0,-267049000.0,-126154000.0,372859000.0,-18563000.0,1.0,Restructuring / Severe Cash Burn,2024.0,2.476541837825671,2.234820775420629,0.9290487310787238,-0.7372621738368789,-0.730156763385132,-0.3195571675538933,-0.9721571190336684,False,0.8308243566052192,False,0.273099762305351,0.6712906162004598,-36.22874708501166,0.4334376276092474,5.5603230030554345,2.8387914513742327,-0.9392022114681222,-0.9054472834784496,-248486000.0,0.7738128354022509,,,,,,,,,,,,,False,False,False,False,True,True,False,False,2,1.0
"ChargePoint Holdings, Inc.",CHPT,Specialty Retail,2024,506639000.0,476521000.0,30118000.0,-449951000.0,-412871000.0,16273000.0,-457609000.0,327410000.0,124049000.0,198580000.0,742683000.0,1103363000.0,330153000.0,775687000.0,0.0,283704000.0,283704000.0,327676000.0,-328941000.0,85576000.0,306524000.0,-19424000.0,1.0,Restructuring / Severe Cash Burn,2024.0,2.2495115900809624,1.6480328817245338,0.9916917308035972,-0.9032249787323912,-0.8881096796732979,-0.4147402078916911,-1.3965288882920934,False,0.8658064673641036,False,0.2571266210666843,0.7030206740664677,-27.65015670128433,0.4591770795286773,3.565306198795406,3.5068681841621645,-0.9963289747480714,-1.1594514000507572,-309517000.0,0.7188254601635894,0.08234457181677185,-0.32598780671557887,-0.31648536201438343,-0.038082838310684354,0.021673085132093223,-0.09518304033779779,-0.424371769258425,-0.2270302477447088,0.034982110758884355,8.578590383727331,-0.23176271021423034,-0.24561142277633347,True,False,False,False,True,True,True,True,5,0.0
"ChargePoint Holdings, Inc.",CHPT,Specialty Retail,2025,417083000.0,316402000.0,100681000.0,-252999000.0,-218849000.0,24653000.0,-277066000.0,224571000.0,95906000.0,209262000.0,566574000.0,898175000.0,293746000.0,760704000.0,0.0,297092000.0,297092000.0,137471000.0,-146947000.0,-12073000.0,28538000.0,-12073000.0,0.0,,,1.928788817549856,1.216397840311017,0.7645074315905578,-0.6642946367989105,-0.6065914937794156,-0.3084766331728226,-2.015450531384801,False,2.1611248917953603,False,0.3307729562724413,0.8469440810532468,-10.262402141727174,0.4643671890221839,1.5515910573212175,3.792439362596895,-0.5002519183239942,-0.494617828820702,-134874000.0,0.5303682155154368,-0.1767649154526201,0.3945355095725827,0.4377187738220384,0.04719002904435609,-0.18596599668468128,0.10626357471886849,-0.6189216430927076,-0.32072277253110637,1.2953184244312568,17.38775455955716,0.5532724713550454,0.5642436441294016,False,True,True,False,True,True,True,True,6,
"Clover Health Investments, Corp",CLOV,Healthcare Plans,2023,1260543000.0,1004590000.0,255953000.0,-179563000.0,-207632000.0,7000.0,-213361000.0,116407000.0,86240000.0,0.0,427970000.0,570671000.0,261115000.0,284277000.0,1665000.0,2998000.0,4663000.0,286394000.0,-144662000.0,140013000.0,-5070000.0,-584000.0,1.0,Major Operating Deficits & Restructuring,2023.0,1.6390096317714418,1.6390096317714418,0.4458074028684679,-0.169261183474106,-0.1424489287553062,-0.3738774179868961,-0.7449911660160479,False,0.0162817656794485,False,0.0081710828130393,0.4981451659537632,-25651.85714285714,2.208878670897943,,14.61668599257885,-0.5540164295425387,-31.02337550932876,-144078000.0,0.6780151949044109,,,,,,,,,,,,,False,False,False,False,True,True,False,False,2,0.0
"Clover Health Investments, Corp",CLOV,Healthcare Plans,2024,1371131000.0,1006327000.0,364804000.0,-45461000.0,-44935000.0,0.0,-43009000.0,194543000.0,92792000.0,0.0,343124000.0,580742000.0,213516000.0,239599000.0,0.0,0.0,0.0,341143000.0,34845000.0,565000.0,-17361000.0,-1556000.0,0.0,,,1.607017741059218,1.607017741059218,0.9111401487476348,-0.0313675352683295,-0.0331558399598579,-0.0740587042094424,-0.126073230287592,False,0.0,False,0.0,0.4125739140616659,,2.360998515691994,,15.317161177889986,0.1631962007531051,,36401000.0,-0.8101792648050408,0.08773044632352883,0.7984214547175913,0.7468242343912721,-1.0,0.01764764636717128,0.2998187137774537,0.6189179357284559,-0.03199189071222386,-0.0162817656794485,,1.2408718253584217,1.252647871291939,False,False,False,False,False,False,True,False,1,0.0
"Clover Health Investments, Corp",CLOV,Healthcare Plans,2025,1924308000.0,1568406000.0,355902000.0,-85529000.0,-83863000.0,0.0,-85549000.0,78301000.0,158741000.0,0.0,307855000.0,541011000.0,208823000.0,232307000.0,0.0,0.0,0.0,308704000.0,-66934000.0,4076000.0,-53384000.0,-2043000.0,0.0,,,1.4742389487747998,1.4742389487747998,0.3749634858229218,-0.0444570203938246,-0.0444466270472294,-0.1581280232749426,-0.2771230693479838,False,0.0,False,0.0,0.4293942267347614,,3.556874074649129,,15.300640472621884,-0.3205298266953353,,-64891000.0,0.7824054050894809,0.40344576849330954,-0.9890953056337046,-0.8813708453399617,,-0.06841420114267609,-0.0840693190655002,-0.15104983906039182,-0.13277879228441813,0.0,,-2.9209068732960253,-2.782670805747095,True,False,False,False,True,True,True,False,4,
Costco Wholesale Corporation,COST,Discount Stores,2023,242290000000.0,212586000000.0,29704000000.0,8114000000.0,10724000000.0,160000000.0,6292000000.0,13700000000.0,2285000000.0,16651000000.0,35879000000.0,68994000000.0,33583000000.0,43936000000.0,1081000000.0,5377000000.0,6458000000.0,25058000000.0,11068000000.0,-4972000000.0,-2614000000.0,-4323000000.0,0.0,,,1.0683679242473871,0.5725515886013757,0.4079444957270047,0.025968880267448,0.03348879441991,0.0911963359132678,0.2510974539069359,False,0.257722084763349,False,0.0936023422326579,0.6368089978838739,50.7125,3.5117546453314783,12.767161131463576,106.03501094091904,0.3295715093946342,1.7138432951378135,15391000000.0,1.7590591226954864,,,,,,,,,,,,,False,False,False,False,False,False,False,False,0,0.0
Costco Wholesale Corporation,COST,Discount Stores,2024,254453000000.0,222358000000.0,32095000000.0,9285000000.0,12146000000.0,169000000.0,7367000000.0,9906000000.0,2721000000.0,18647000000.0,34246000000.0,69831000000.0,35464000000.0,46209000000.0,103000000.0,5794000000.0,5897000000.0,23622000000.0,11339000000.0,-4409000000.0,-10764000000.0,-4710000000.0,0.0,,,0.965655312429506,0.4398545003383713,0.2793255131964809,0.0289523016038325,0.0364900394178885,0.1054975583909725,0.3118702904072475,False,0.2496401659469985,False,0.0844467356904526,0.6617261674614426,54.94082840236686,3.643840128309777,12.598900787580034,101.65920894926089,0.3197326866681705,1.922842123113448,16049000000.0,1.539161123931044,0.05020017334599034,0.17085187539732993,0.14431846191767317,-0.08686899969030659,0.012131489694756066,0.014301222477704698,0.06077283650031162,-0.10271261181788116,-0.008081918816350508,4.228328402366863,0.024485001807011204,0.0427522578130076,False,False,False,False,False,False,True,False,1,0.0
Costco Wholesale Corporation,COST,Discount Stores,2025,275235000000.0,239886000000.0,35349000000.0,10383000000.0,13398000000.0,154000000.0,8099000000.0,14161000000.0,3203000000.0,18116000000.0,38380000000.0,77099000000.0,37108000000.0,47935000000.0,0.0,5713000000.0,5713000000.0,29164000000.0,13335000000.0,-5311000000.0,-3775000000.0,-5498000000.0,0.0,,,1.0342783227336425,0.5460817074485286,0.3816158240810607,0.0294257634385161,0.0377241266554035,0.1050467580643069,0.2777053902071046,False,0.195892195857907,False,0.0740995343649074,0.6217330964085137,67.42207792207792,3.569890660060442,13.050403938742758,92.92201215395004,0.3593564729977363,2.334150183791353,18833000000.0,1.6464995678478824,0.08167323631476146,0.09936201981810777,0.11825525040387722,-0.031202306257419026,0.10407984992338647,-0.00045080032666559855,-0.0341649002001429,0.06862301030413653,-0.05374797008909152,12.481249519711056,0.17602963224270218,0.17346875194716183,True,False,False,False,False,False,False,False,1,
"Cisco Systems, Inc.",CSCO,Communication Equipment,2023,56998000000.0,21245000000.0,35753000000.0,15562000000.0,17471000000.0,427000000.0,12613000000.0,10123000000.0,9206000000.0,3644000000.0,43348000000.0,101852000000.0,31309000000.0,57499000000.0,1733000000.0,6658000000.0,8391000000.0,44353000000.0,19886000000.0,-5107000000.0,-11626000000.0,-849000000.0,0.0,,,1.384522022421668,1.2681337634545975,0.3233255613401897,0.2212884662619741,0.2730271237587284,0.1238365471468405,0.2843776069262507,False,0.1891867517417085,False,0.0823842438047362,0.5645348152220869,36.44496487119438,0.5596159132859443,5.8301317233809,6.191396915055399,0.6351528314542144,2.3699201525443927,20735000000.0,1.5766272893046855,,,,,,,,,,,,,False,False,False,False,False,False,False,False,0,0.0
"Cisco Systems, Inc.",CSCO,Communication Equipment,2024,53803000000.0,18975000000.0,34828000000.0,12970000000.0,15747000000.0,1006000000.0,10320000000.0,7508000000.0,10023000000.0,3373000000.0,36862000000.0,124413000000.0,40584000000.0,78956000000.0,11341000000.0,19632000000.0,30973000000.0,45457000000.0,10880000000.0,-20478000000.0,6844000000.0,-670000000.0,0.0,,,0.9082889808791642,0.8251774098166765,0.1849990143899073,0.1918108655651172,0.2410646246491831,0.0829495309975645,0.2270277405020128,False,0.6813692060628727,False,0.2489530836809658,0.6346282140933825,12.892644135188869,0.4324548077773223,5.408294142796067,5.596026834468771,0.2680859452000788,0.3512736899880541,11550000000.0,1.054263565891473,-0.05605459840696165,-0.18179655910568462,-0.1665595681788973,2.691216779883208,0.2215076778070141,-0.040887016149276006,-0.057349866424237894,-0.4762330415425039,0.49218245432116414,-23.552320736005512,-0.45288142411746957,-0.44297082228116713,True,True,True,True,False,False,True,True,6,0.0
"Cisco Systems, Inc.",CSCO,Communication Equipment,2025,56654000000.0,19864000000.0,36790000000.0,12504000000.0,15504000000.0,1593000000.0,10180000000.0,8346000000.0,9762000000.0,3164000000.0,34986000000.0,122291000000.0,35064000000.0,75448000000.0,5232000000.0,22861000000.0,28093000000.0,46843000000.0,14193000000.0,1733000000.0,-15815000000.0,-905000000.0,0.0,,,0.9977754962354553,0.9075404973762264,0.238021902806297,0.1796872242030571,0.2207081582942069,0.0832440653850242,0.2173216916081378,False,0.599726746792477,False,0.2297225470394387,0.6169546409793034,7.849340866290019,0.4632720314659296,6.077405537708429,5.726964872378065,0.4047741273100616,0.5052148221977005,15098000000.0,1.394204322200393,0.05298961024478189,-0.013565891472868217,-0.03592906707787201,-0.09298421205566139,-0.017056095424111628,0.0002945343874597023,-0.009706048893874997,0.08948651535629104,-0.0816424592703957,-5.04330326889885,0.30450367647058824,0.3071861471861472,False,False,False,True,False,False,False,False,1,
Carvana Co.,CVNA,Auto & Truck Dealerships,2023,10771000000.0,9047000000.0,1724000000.0,-80000000.0,1159000000.0,632000000.0,450000000.0,530000000.0,266000000.0,1150000000.0,3321000000.0,7071000000.0,1536000000.0,7455000000.0,857000000.0,5416000000.0,6273000000.0,243000000.0,803000000.0,31000000.0,-868000000.0,-87000000.0,1.0,Out-of-Court Distressed Debt Exchange,2023.0,2.162109375,1.4134114583333333,0.3450520833333333,0.0417788506173985,-0.0074273512208708,0.0636402206194314,1.851851851851852,False,25.814814814814813,False,0.8871446754348749,1.0543063215952482,-0.1265822784810126,1.5232640362042145,7.86695652173913,40.49248120300752,0.5227864583333334,0.128008927148095,890000000.0,1.7844444444444445,,,,,,,,,,,,,False,False,False,False,False,False,False,False,0,0.0
Carvana Co.,CVNA,Auto & Truck Dealerships,2024,13673000000.0,10797000000.0,2876000000.0,990000000.0,1356000000.0,651000000.0,210000000.0,1716000000.0,307000000.0,1608000000.0,4869000000.0,8484000000.0,1338000000.0,7109000000.0,376000000.0,5256000000.0,5632000000.0,1260000000.0,918000000.0,-13000000.0,261000000.0,-91000000.0,0.0,,,3.6390134529147984,2.437219730941704,1.2825112107623318,0.0153587361954216,0.0724054706355591,0.0247524752475247,0.1666666666666666,False,4.46984126984127,False,0.6638378123526638,0.8379302215935879,1.5207373271889402,1.6116218764733616,7.829586656997824,47.72425828970332,0.6860986547085202,0.1629971590909091,1009000000.0,4.371428571428571,0.26942716553709034,-0.5333333333333333,13.375,-0.10218396301610075,0.19983029274501485,-0.0388877453719067,-1.6851851851851856,1.4769040779147984,-21.34497354497354,1.6473196056699528,0.1432129514321295,0.13370786516853933,True,False,False,False,False,False,False,False,1,0.0
Carvana Co.,CVNA,Auto & Truck Dealerships,2025,20322000000.0,16130000000.0,4192000000.0,1881000000.0,-110000000.0,505000000.0,1407000000.0,2327000000.0,250000000.0,2408000000.0,6549000000.0,13201000000.0,1519000000.0,8998000000.0,285000000.0,4830000000.0,5115000000.0,3441000000.0,1036000000.0,-230000000.0,-137000000.0,-147000000.0,0.0,,,4.311389071757735,2.726135615536537,1.531928900592495,0.06923531148509,0.0925597874224977,0.1065828346337398,0.4088927637314734,False,1.4864864864864864,False,0.3874706461631694,0.6816150291644573,3.724752475247525,1.5394288311491553,8.032868525896415,72.96947935368043,0.6820276497695853,0.2025415444770283,1183000000.0,0.736318407960199,0.48628684268265926,5.7,0.9,-0.091796875,0.555987741631306,0.08183035938621509,0.24222609706480677,0.6723756188429366,-2.9833547833547835,2.204015148058585,0.12854030501089325,0.17244796828543113,False,False,False,False,False,False,False,False,0,
Chevron Corporation,CVX,Oil & Gas Integrated,2023,196913000000.0,136522000000.0,60391000000.0,26229000000.0,47815000000.0,469000000.0,21369000000.0,8178000000.0,19921000000.0,8612000000.0,41128000000.0,261632000000.0,32258000000.0,99703000000.0,469000000.0,19733000000.0,20202000000.0,160957000000.0,35609000000.0,-15232000000.0,-30109000000.0,-15829000000.0,0.0,,,1.2749705499411,1.007998015996032,0.253518507037014,0.1085200062971972,0.1332009567677096,0.0816757888943248,0.1327621662928608,False,0.1255117826500245,False,0.0772153253424657,0.3810810604207436,55.92537313432836,0.7526334699119374,15.852531351602416,9.884694543446614,1.1038812077624156,1.762647262647263,51438000000.0,1.666385886096682,,,,,,,,,,,,,False,False,False,False,False,False,False,False,0,0.0
Chevron Corporation,CVX,Oil & Gas Integrated,2024,193414000000.0,136488000000.0,56926000000.0,18917000000.0,45811000000.0,594000000.0,17661000000.0,6781000000.0,20684000000.0,9074000000.0,40911000000.0,256938000000.0,38558000000.0,103781000000.0,4348000000.0,19589000000.0,23937000000.0,152318000000.0,31492000000.0,-8936000000.0,-23472000000.0,-16448000000.0,0.0,,,1.0610249494268376,0.8256911665542819,0.1758649307536698,0.0913119008965224,0.0978057431209736,0.0687364266865936,0.1159482136057458,False,0.1571514857075329,False,0.0931625528337575,0.403914563046338,31.846801346801342,0.752765258544863,15.434581024539185,9.526610023396133,0.8167436070335599,1.315620169611898,47940000000.0,1.7831379876564182,-0.017769268661794804,-0.17352239225045626,-0.27877540127339967,0.1848826848826849,-0.017941230430528376,-0.01293936220773119,-0.01681395268711501,-0.21394560051426237,0.031639703057508406,-24.078571787527018,-0.1156168384397203,-0.06800419923014114,True,True,True,True,False,False,True,True,6,0.0
Chevron Corporation,CVX,Oil & Gas Integrated,2025,184432000000.0,128346000000.0,56086000000.0,16674000000.0,41417000000.0,1217000000.0,12299000000.0,6293000000.0,18075000000.0,9711000000.0,38552000000.0,324012000000.0,33387000000.0,131836000000.0,191000000.0,39122000000.0,39313000000.0,186450000000.0,33939000000.0,-15911000000.0,-19063000000.0,-17347000000.0,0.0,,,1.1547009315002843,0.8638392188576391,0.1884865366759517,0.0666858245857551,0.0904073045892253,0.0379584706739256,0.0659640654330919,False,0.2108500938589434,False,0.1213319259780501,0.406886164709949,13.700903861955627,0.5692134859202745,13.664732499334576,9.51686060011868,1.0165333812561776,0.8633022155521074,51286000000.0,2.759492641678185,-0.04643924431530293,-0.3036068172810147,-0.11857059787492731,0.6423528428792247,0.26105130420568384,-0.030777956012668008,-0.0499841481726539,0.09367598207344674,0.053698608151410504,-18.145897484845715,0.07770227359329354,0.06979557780559033,True,True,True,True,False,False,False,True,5,
fuboTV Inc.,FUBO,Broadcasting,2023,1368225000.0,1282077000.0,86148000.0,-289350000.0,-238073000.0,16286000.0,-287454000.0,245278000.0,80299000.0,0.0,386754000.0,1232640000.0,517345000.0,948815000.0,7935000.0,391748000.0,399683000.0,295576000.0,-177622000.0,-25417000.0,111233000.0,-21945000.0,1.0,Going Concern Warning / Legal Liquidity Injunction,2023.0,0.7475746358812785,0.7475746358812785,0.4741091534662556,-0.210092638272214,-0.2114783752672258,-0.2332019080996884,-0.9725214496440848,False,1.352217365415325,False,0.3242495781412253,0.7697421793873312,-17.766793565025175,1.1099956191588785,,17.039128756273428,-0.3433337521383216,-0.4444071927002149,-155677000.0,0.6179145184968725,,,,,,,,,,,,,False,False,False,False,True,True,False,False,2,0.0
fuboTV Inc.,FUBO,Broadcasting,2024,1622796000.0,1418885000.0,203911000.0,-192208000.0,-113731000.0,20852000.0,-172254000.0,161435000.0,71078000.0,0.0,274033000.0,1077428000.0,515322000.0,896646000.0,8066000.0,332383000.0,340449000.0,196370000.0,-79478000.0,-15835000.0,11465000.0,-15835000.0,0.0,,,0.531770427033971,0.531770427033971,0.3132701495375707,-0.1061464287562947,-0.1184424906149633,-0.1598751842350486,-0.8771910169577838,False,1.733711870448643,False,0.3159830633694316,0.8322096696948659,-9.217724918473047,1.5061758187089995,,21.44045660833548,-0.1542297825437299,-0.2334505315039844,-63643000.0,0.4614000255436739,0.18605931042043525,0.4007597737377111,0.3357249006393641,-0.14820245044197528,-0.12591835410176533,0.07332672386463981,0.09533043268630104,-0.21580420884730744,0.38149450503331805,8.549068646552128,0.5525441668261815,0.59118559581698,False,False,False,False,True,True,True,True,4,
GameStop Corporation,GME,Specialty Retail,2023,5927200000.0,4555100000.0,1372100000.0,-308900000.0,-247200000.0,,-313100000.0,1139000000.0,153900000.0,682900000.0,2323700000.0,3113400000.0,1339100000.0,1791100000.0,10800000.0,28700000.0,39500000.0,1322300000.0,108200000.0,-222700000.0,-7900000.0,-55900000.0,,,,1.7352699574340975,1.2253005750130683,0.8505712792173848,-0.0528242677824267,-0.0521156701309218,-0.1005652983876148,-0.2367843908341526,False,0.0298721923920441,False,0.0126870944947645,0.5752874670777928,,1.9037707971992035,6.6702299018890026,38.513320337881744,0.0808005376745575,2.739240506329114,164100000.0,-0.3455764931331843,,,,,,,,,,,,,False,False,False,False,False,False,False,False,0,
GameStop Corporation,GME,Specialty Retail,2024,5272800000.0,3978600000.0,1294200000.0,-29700000.0,26500000.0,,6700000.0,921700000.0,91000000.0,632500000.0,1974200000.0,2709000000.0,934500000.0,1370400000.0,10800000.0,17700000.0,28500000.0,1338600000.0,-203700000.0,-33200000.0,-11600000.0,-34900000.0,,,,2.112573568753344,1.435741037988229,0.986302835741038,0.0012706721286602,-0.0056326809285389,0.0024732373569582,0.0050052293440908,False,0.0212909009412819,False,0.0105204872646733,0.5058693244739756,,1.9464008859357695,6.04926258172419,43.060841159657,-0.2179775280898876,-7.147368421052631,-168800000.0,-30.402985074626866,-0.11040626265352949,1.0213989140849569,0.9038523794108125,-0.27848101265822783,-0.12989015224513395,0.103038535744573,0.2417896201782434,0.3773036113192463,-0.0085812914507622,,-2.8826247689463957,-2.0286410725167583,False,True,False,False,True,True,False,False,3,
GameStop Corporation,GME,Specialty Retail,2025,3823000000.0,2709100000.0,1113900000.0,-16500000.0,22400000.0,,131300000.0,4756900000.0,60900000.0,480200000.0,5355000000.0,5875400000.0,665400000.0,945600000.0,10300000.0,6600000.0,16900000.0,4929800000.0,145700000.0,265100000.0,3443000000.0,-16100000.0,,,,8.047790802524798,7.326119627291854,7.148932972648031,0.0343447554276746,-0.0043159822129217,0.0223474146441093,0.0266339405249705,False,0.0034281309586595,False,0.0028763999046873,0.1609422337202573,,0.6506791026993907,4.869416734070279,50.335747202106646,0.218966035467388,8.621301775147929,161800000.0,1.1096725057121095,-0.2749582764375664,18.597014925373134,0.4444444444444444,-0.4070175438596491,1.168844592100406,0.0198741772871511,0.0216287111808797,5.9352172337714535,-0.0178627699826224,,1.7152675503190966,1.9585308056872037,False,True,False,False,False,False,False,False,1,
Alphabet Inc.,GOOGL,Internet Content & Information,2023,307394000000.0,133332000000.0,174062000000.0,84293000000.0,97971000000.0,308000000.0,73795000000.0,24048000000.0,47964000000.0,0.0,171530000000.0,402392000000.0,81814000000.0,,2791000000.0,11870000000.0,14661000000.0,283379000000.0,101746000000.0,-27063000000.0,-72093000000.0,-32251000000.0,0.0,,,2.096584936563424,2.096584936563424,0.2939350233456376,0.2400664944663851,0.2742181044522664,0.1833908228791824,0.2604109690555757,False,0.051736367197287,False,0.0364346209666196,,273.67857142857144,0.7639167776695361,,6.408848302893837,1.2436257853179162,6.939908601050406,133997000000.0,1.3787654990175486,,,,,,,,,,,,,False,False,False,False,False,False,False,False,0,0.0
Alphabet Inc.,GOOGL,Internet Content & Information,2024,350018000000.0,146306000000.0,203712000000.0,112390000000.0,135394000000.0,268000000.0,100118000000.0,23466000000.0,52340000000.0,0.0,163711000000.0,450256000000.0,89122000000.0,,2887000000.0,10883000000.0,13770000000.0,325084000000.0,125299000000.0,-45536000000.0,-79733000000.0,-52535000000.0,0.0,,,1.8369313974102917,1.8369313974102917,0.2633019905298355,0.28603671811164,0.3210977721145769,0.2223579474787676,0.3079757847202569,False,0.0423582827822962,False,0.0305826018975871,,419.36567164179104,0.7773755374720159,,6.979143404051683,1.405926707210341,9.099419026870008,177834000000.0,1.2515132144069998,0.13866243322901553,0.3567043837658378,0.33332542441246604,-0.06077348066298342,0.11894868685262132,0.03896712459958521,0.04756481566468118,-0.2596535391531325,-0.0093780844149908,145.6871002132196,0.23148821575295345,0.3271491152787003,False,False,False,False,False,False,True,False,1,0.0
